x_0,x_1,y
-5.0,1.4000000000000004,1.7918592644366504
0.2000000000000001,5.0,1.0
1.0,-4.6,1.4977715658939053
0.6000000000000005,1.0,0.6147308781869691
4.200000000000001,3.0,1.9846014911719032
4.600000000000001,0.6000000000000005,1.1125024440808744
0.2000000000000001,0.2000000000000001,0.0031948881789137
-1.7999999999999998,-0.5999999999999996,1.0277562052117388
4.200000000000001,3.4000000000000004,1.9893690467503893
-2.2,-3.4,1.9516317811970296
-5.0,4.600000000000001,1.996174121804448
-1.4,1.8000000000000007,1.7064820355508774
0.2000000000000001,1.4000000000000004,0.7950541526155641
1.8000000000000007,-1.7999999999999998,1.8260506540495407
-3.4,3.0,1.9803773116760472
-2.2,1.8000000000000007,1.8720846745945328
0.6000000000000005,-4.6,1.1125024440808744
-3.4,-4.2,1.9893690467503893
3.4000000000000004,3.0,1.9803773116760472
-2.6,3.4000000000000004,1.971158056871288
-3.8,4.200000000000001,1.99202365327708
-3.0,-3.4,1.9803773116760472
-3.8,-3.8,1.9904540803079127
-5.0,-1.7999999999999998,1.9114278829353133
2.2,-4.6,1.956830913463668
-1.4,3.0,1.7812615865748875
-2.6,0.6000000000000005,1.0933165014309902
4.600000000000001,2.2,1.956830913463668
-0.5999999999999996,4.600000000000001,1.112502444080874
-5.0,-0.5999999999999996,1.1131334340975116
-2.2,-1.4,1.7525160560958697
-3.8,3.4000000000000004,1.987799473781224
-3.4,-1.4,1.7860291421533736
0.2000000000000001,-1.4,0.7950541526155638
-3.8,0.2000000000000001,0.9968244842434136
-3.4,4.600000000000001,1.990343999521172
-5.0,-4.6,1.996174121804448
-0.1999999999999993,-3.8,0.9968244842434136
2.2,3.0,1.946864225618544
1.4000000000000004,-3.4,1.786029142153374
